Address,Latitude,Longitude,ZIP_Code
N. Westmoreland Street at 19th Street N,38.8843899,-77.1601404,22213
N. Westmoreland Street at Fairfax Drive,38.890006,-77.16635409999999,22213
N. Woodrow Street at 20th Road N,38.8971777,-77.119554,22207
N. Woodrow Street at 20th Road N.,38.8971777,-77.119554,22207
N. Woodstock Street at Lee Highway,38.8964026,-77.1024052,22207
N. Wyoming Street at 27th Road N.,38.8916525,-77.1684837,22213
N. Yucatan Street at N. Wyoming Street,38.8922005,-77.1687798,22213
N.B. I-395 at Boundary Channel Drive,38.8537155,-77.0740815,22202
NB 110 at Memorial Drive,38.8744248,-77.0742222,22214
NB 110 at N. Marshall Drive,38.8881305,-77.0661346,22209
NB I-395 at Boundary Channel Drive,38.8537155,-77.0740815,22202
NB I-395 at Richmond Highway,38.8537155,-77.0740815,22202
NB I-395 at S. Glebe Road,38.849696,-77.082249,22206
NB I-395 at S. Hayes Street,38.854832,-77.0595004,22202
NB I-395 at Shirlington Circle,38.8359207,-77.0940624,22206
NB I-395 at Washington Boulevard,38.8537155,-77.0740815,22202
NB Richmond Highway at 15th Street S.,38.8603371,-77.0734334,22204
NB Richmond Highway at 33rd Street S.,38.8453878,-77.0528796,22202
NB Richmond Highway at I-395 North,38.8537155,-77.0740815,22202
NB Route 110 at Arlington Boulevard,38.8786033,-77.0589906,22211
NB Route 110 at I-66 W,38.8881931,-77.1144407,22201
NB Route 110 at Marshall Drive,38.8881305,-77.0661346,22209
NB Route 110 at Memorial Avenue,38.8840304,-77.0646366,22202
North Roosevelt Street at 17th Street N.,38.8823564,-77.1549344,22205
officers responded to the report of a larceny from auto. Upon arrival,38.8799697,-77.1067698,22203
officers responded to the report of numerous larcenies from autos. An unknown subject(s) entered approximately 32 mostly unlocked vehicles and stole items of value,38.8799697,-77.1067698,22203
Old Dominion Drive at N. Dinwiddie Street,38.8987895,-77.1290958,22207
Patrick Henry Drive at Wilson Boulevard,38.8731365,-77.14388559999999,22205
Pershing Drive at Sheridan Avenue,38.881682,-77.084092,22211
police were dispatched to the late report of a burglary. Upon arrival,38.8799697,-77.1067698,22203
police were dispatched to the report of a disorderly female. Upon arrival,38.8799697,-77.1067698,22203
police were dispatched to the report of a person with a gun. Upon arrival,38.8799697,-77.1067698,22203
police were dispatched to the report of a vehicle tampering. Upon arrival,38.8799697,-77.1067698,22203
Potomac Avenue at 33rd Street S.,38.8453719,-77.05080199999999,22202
Potomac Avenue at 35th Street S.,38.8442637,-77.05047239999999,22202
Potomac Avenue at Crystal Drive,38.8483237,-77.0515008,22202
Potomac Avenue at S. Glebe Road,38.8428468,-77.05014419999999,22202
Potomac River,38.8799697,-77.1067698,22203
Richmond Highway at 12th Street S,38.8635231,-77.0748704,22204
Richmond Highway at 15th Street S.,38.8603371,-77.0734334,22204
Richmond Highway at 20th Street S.,38.8560404,-77.0523032,22202
Richmond Highway at 23rd Street S,38.8535069,-77.05257809999999,22202
Richmond Highway at 23rd Street S.,38.8535069,-77.05257809999999,22202
Richmond Highway at 27th Street S.,38.848171,-77.0530917,22202
Richmond Highway at i395,38.8537155,-77.0740815,22202
Richmond Highway at NB I-395,38.8537155,-77.0740815,22202
Richmond Highway at S. Glebe Road,38.8426683,-77.0527381,22202
Rock Spring Road at N. Glebe Road,38.9080687,-77.1311484,22207
Route 110 at Marshall Drive,38.8881305,-77.0661346,22209
Route 110 at Memorial Avenue,38.8840304,-77.0646366,22202
Route 110 at Memorial Bridge,38.8873737,-77.0555833,
Route 110 at Memorial Drive,38.8744248,-77.0742222,22214
Route 110 at Pentagon Access Road,38.8772184,-77.0565417,22202
Route 110 at Washington Boulevard,38.8855976,-77.1109487,22201
Route 110 East at I-395,38.8537155,-77.0740815,22202
Route 110 N,38.8786033,-77.0589906,22211
Route 110 NB at Memorial Drive,38.8744248,-77.0742222,22214
Route 110 NB at Richmond Highway,38.8595224,-77.0520007,22202
Route 110 North at I-66 West,38.8881931,-77.1144407,22201
Route 110 S.,38.8786033,-77.0589906,22211
Route 110 SB at I-395,38.8537155,-77.0740815,22202
Route 110 South at the Pentagon,38.8718568,-77.0562669,20310
S. 12th Road at S. George Mason Drive,38.85103230000001,-77.1101229,22204
S. 12th Street at S. Eads Street,38.8630946,-77.0542825,22202
S. 6th Street at S. Adams Street,38.8687415,-77.08454689999999,22204
S. Abingdon Street at 30th Street S,38.8394181,-77.09826249999999,22206
S. Abingdon Street at 30th Street S.,38.8394181,-77.09826249999999,22206
S. Abingdon Street at 34th Street S.,38.8348556,-77.0941733,22206
S. Adams Street at 26th Street S.,38.8461315,-77.07703939999999,22206
S. Adams Street at 27th Street S.,38.8451007,-77.0762902,22206
S. Adams Street at 2nd Street S.,38.87149489999999,-77.0845325,22204
S. Adams Street at 9th Street S.,38.8647017,-77.0836252,22204
S. Adams Street at Columbia Pike,38.8635192,-77.0832889,22204
S. Arlington Mill Drive,38.845772,-77.0966689,22206
S. Arlington Mill Drive at S. Randolph Street,38.8418769,-77.0886565,22206
S. Arlington Mill Drive at S. Taylor Street,38.8436369,-77.0918504,22206
S. Arlington Mill Drive at S. Walter Reed Drive,38.8456369,-77.0966012,22206
S. Arlington Ridge at S. June Street,38.84654889999999,-77.0654867,22202
S. Arlington Ridge Rd at 395 Ramp,38.8554694,-77.0683059,22202
S. Arlington Ridge Road at 19th Street S.,38.8576047,-77.06825549999999,22202
S. Arlington Ridge Road at 20th Street S.,38.8554694,-77.0683059,22202
S. Arlington Ridge Road at 22nd Street S.,38.8540327,-77.06833550000002,22202
S. Arlington Ridge Road at 23rd Street S,38.853143,-77.0683583,22202
S. Arlington Ridge Road at S. Glebe Road,38.8453977,-77.0650144,22206
S. Arlington Ridge Road at S. Lang Street,38.8482513,-77.06726259999999,
S. Barton Street at 16th Street S.,38.8578889,-77.0818554,22204
S. Bell Street at 18th Street S.,38.8576241,-77.05112059999999,22202
S. Bell Street at 20th Street S,38.8562152,-77.0511422,22202
S. Bell Street at 20th Street S.,38.8562152,-77.0511422,22202
S. Buchanan Street at 8th Street S.,38.8598464,-77.1101098,22204
S. Buchanan Street at S. Glebe Road,38.849696,-77.082249,22206
S. Carlin Springs Road at 8th Road S,38.8554474,-77.1234652,22041
S. Carlin Springs Road at 8th Road S.,38.8554474,-77.1234652,22041
S. Carlin Springs Road at Arlington Boulevard,38.8598181,-77.1272669,22204
S. Clark Street at S. Glebe Road,38.84271390000001,-77.05168259999999,22202
S. Cleveland Street at Columbia Pike,38.8630535,-77.08508599999999,22204
S. Columbus Street at 10th Street S,38.8544542,-77.1108845,22204
S. Columbus Street at 10th Street S.,38.8544542,-77.1108845,22204
S. Columbus Street at S. George Mason Drive,38.852237,-77.1086187,22204
S. Courthouse Road at 4th Street S,38.8704124,-77.0815604,22204
S. Courthouse Road at 6th Street S.,38.869142,-77.08131329999999,22204
S. Courthouse Road at Columbia Pike,38.8642729,-77.0803354,22204
S. Dinwiddie Street at 22nd Street S.,38.845122,-77.1078309,22206
S. Dinwiddie Street at 9th Street S.,38.8566696,-77.112766,22204
S. Dinwiddie Street at Columbia Pike,38.8559157,-77.1121927,22204
S. Eads at S. Thomas Street,38.8560148,-77.1039632,22204
S. Eads Street,38.8547982,-77.0532957,22202
S. Eads Street at 11th Street S.,38.8639564,-77.0543888,22202
S. Eads Street at 12th Street S.,38.8630946,-77.0542825,22202
S. Eads Street at 13th Street S.,38.8621193,-77.0540558,22202
S. Eads Street at 15th Street S.,38.8597959,-77.053541,22202
S. Eads Street at 18th Street S.,38.8573904,-77.0530813,22202
S. Eads Street at 20th Street S.,38.855687,-77.05322530000001,22202
S. Eads Street at 22nd Street S.,38.8541767,-77.0533682,22202
S. Eads Street at 23rd Street S,38.8533591,-77.05344629999999,22202
S. Eads Street at 23rd Street S.,38.8533591,-77.05344629999999,22202
S. Eads Street at 24th Street S.,38.8523919,-77.0535884,22202
S. Eads Street at Fort Scott Drive,38.8479769,-77.05378859999999,22202
S. Eads Street at S. Glebe Road,38.8427099,-77.0547741,22202
S. Edgewood Street at 13th Street S.,38.86032540000001,-77.08566429999999,22204
S. Edgewood Street at Columbia Pike,38.8627126,-77.08643260000001,22204
S. Edison Street at 11th Street S.,38.8524809,-77.11081039999999,22204
S. Fair Street at 14th Street S.,38.8608664,-77.05584329999999,22202
S. Fern Street at 12th Street S.,38.8627663,-77.0568315,22202
S. Fern Street at 15th Street S.,38.859725,-77.0560955,22202
S. Fern Street at 18th Street S.,38.8572537,-77.055735,22202
S. Fern Street at 19th Street S.,38.8564113,-77.0556182,22202
S. Fern Street at 26th Road S.,38.8497679,-77.0551969,22202
S. Fern Street at 26th Street S.,38.8506161,-77.0552222,22202
S. Fern Street at Army Navy Drive,38.8651138,-77.05660010000001,22202
S. Fern Street at S. 21st Street,38.8548968,-77.05542559999999,22202
S. Fern Street at S. Hayes Street,38.8572537,-77.055735,22202
S. Fillmore Street at 2nd Street S.,38.8708244,-77.0883305,22204
S. Florida Street at 7th Street S.,38.859283,-77.1190726,22204
S. Florida Street at 8th Road S.,38.8567369,-77.117701,22204
S. Four Mile Run at S. Thomas Street,38.8538209,-77.1041018,22204
S. Four Mile Run at Shirlington Road,38.8443249,-77.0855108,22206
S. Four Mile Run Drive at Columbia Pike,38.8563647,-77.10985699999999,22204
S. Four Mile Run Drive at S. George Mason Drive,38.8526337,-77.10346009999999,22204
S. Four Mile Run Drive at S. Glebe Road,38.8441534,-77.0774667,22206
S. Four Mile Run Drive at S. Monroe Street,38.8447635,-77.0877874,22206
S. Four Mile Run Drive at S. Nelson Street,38.8445424,-77.0885485,22206
S. Four Mile Run Drive at S. Thomas Street,38.8538209,-77.1041018,22204
S. Four Mile Run Drive at S. Walter Reed Drive,38.8469528,-77.09528639999999,22206
S. Four Mile Run Drive at Shirlington Road,38.8443249,-77.0855108,22206
S. Frederick Street at 10th Place S.,38.8523209,-77.114865,22204
S. Frederick Street at 10th Street S,38.853945,-77.1149497,22204
S. Frederick Street at 10th Street S.,38.853945,-77.1149497,22204
S. Frederick Street at Columbia Pike,38.85475890000001,-77.115211,22204
S. Garfield Street at Arlington Boulevard,38.8730365,-77.0909672,
S. George Mason Drive at 13th Road S.,38.8546917,-77.1008964,22204
S. George Mason Drive at 8th Street S.,38.8617354,-77.10298449999999,22204
S. George Mason Drive at Columbia Pike,38.8587966,-77.1012439,22204
S. George Mason Drive at S. Buchanan Street,38.8523833,-77.1077971,22204
S. George Mason Drive at S. Columbus Street,38.852237,-77.1086187,22204
S. George Mason Drive at S. Edgewood Street,38.8521855,-77.1087416,22204
S. George Mason Drive at S. Edison Street,38.8504032,-77.1108151,22204
S. George Mason Drive at S. Four Mile Run Drive,38.8526337,-77.10346009999999,22204
S. George Mason Drive at S. Frederick Street,38.8485545,-77.1125412,22204
S. Glebe Road at 12th Street S.,38.8595503,-77.0916134,22204
S. Glebe Road at 17th Road S.,38.854493,-77.0880806,22204
S. Glebe Road at 18th Street S.,38.8541445,-77.0878285,22204
S. Glebe Road at 19th Street S.,38.85362569999999,-77.0872699,22204
S. Glebe Road at 21st Road S.,38.85103170000001,-77.0846368,22206
S. Glebe Road at 24th Road S,38.8484768,-77.08063299999999,22206
S. Glebe Road at 24th Road S.,38.8484768,-77.08063299999999,22206
S. Glebe Road at 26th Road S.,38.8451184,-77.0782483,22206
S. Glebe Road at 6th Street S.,38.8664235,-77.09467169999999,22204
S. Glebe Road at 6th Street S./Columbia Pike at S. Glebe Road,38.86126369999999,-77.0919507,22204
S. Glebe Road at Columbia Pike,38.86126369999999,-77.0919507,22204
S. Glebe Road at Jefferson Davis Highway,38.849696,-77.082249,22206
S. Glebe Road at Potomac Avenue,38.8428468,-77.05014419999999,22202
S. Glebe Road at S. Eads Street,38.8427099,-77.0547741,22202
S. Glebe Road at S. Four Mile Run Drive,38.8441534,-77.0774667,22206
S. Glebe Road at S. Hayes Street,38.8443578,-77.05898189999999,22202
S. Glebe Road at S. Meade Street,38.8447913,-77.0697983,22206
S. Glebe Road at W. Glebe Road,38.8441196,-77.07716020000001,22206
S. Glebe Road at West Glebe Road,38.8441196,-77.07716020000001,22206
S. Grant Street and 29th Road S,38.846467,-77.0570142,22202
S. Grant Street at 20th Street S.,38.85563519999999,-77.0576189,22202
S. Grant Street at 26th Street S.,38.8504918,-77.05756459999999,22202
S. Greenbrier Street at 8th Road S.,38.8565726,-77.1189535,22204
S. Greenbrier Street at Columbia Pike,38.8539721,-77.1179571,22204
S. Harrison Street at 4th Street S.,38.86318259999999,-77.12051629999999,22204
S. Harrison Street at 8th Street S,38.8570672,-77.1207374,22204
S. Hayes Street at 12th Street S,38.8630994,-77.0595608,22202
S. Hayes Street at 12th Street S.,38.8630994,-77.0595608,22202
S. Hayes Street at 15th Street S.,38.8606113,-77.0595854,22202
S. Hayes Street at Army Navy Drive,38.8654852,-77.0584325,22202
S. Highland Street at 13th Street S.,38.8596211,-77.0882452,22204
S. Highland Street at Columbia Pike,38.8620368,-77.08905659999999,22204
S. Ives Street at 20th Street S.,38.855576,-77.06143080000001,22202
S. Jackson Street at 2nd Street S.,38.8693241,-77.0944099,22204
S. Jefferson Street at Columbia Pike,38.8532981,-77.12033919999999,22204
S. Joyce Street at 18th Street S,38.8569563,-77.06327490000001,22202
S. Joyce Street at Army Navy Drive,38.8658612,-77.0628555,22202
S. Joyce Street at Columbia Pike,38.8700711,-77.0653363,22204
S. Joyce Street at Southgate Road,38.8700711,-77.0653363,22204
S. Kenmore Ct,38.8452421,-77.0853219,22206
S. Kenmore Street at 23rd Street S.,38.8491425,-77.08517979999999,22207
S. King Street at 30th Street S.,38.8363769,-77.100809,22206
S. King Street at S. Walter Reed Drive,38.8417699,-77.1075772,22302
S. Lang Street at 28th Street S.,38.8461733,-77.0669817,22206
S. Lang Street at S. 28th Street,38.8461733,-77.0669817,22206
S. Lang Street at S. Glebe Road,38.8449795,-77.0666092,22206
S. Lincoln Street at Columbia Pike,38.8610171,-77.09293269999999,22204
S. Lincoln Street at S. Lowell Street,38.8514138,-77.08793469999999,22204
S. Lynn Street at 18th Street S,38.8568269,-77.06668619999999,22202
S. Lynn Street at Army Navy Drive,38.86554,-77.0649236,22202
S. Meade Street at 28th Street S,38.8461908,-77.0693685,22206
S. Monroe Street at 25th Street S.,38.8459629,-77.08742819999999,22206
S. Monroe Street at Columbia Pike,38.8607649,-77.0939162,22204
S. Nelson Street at S. Four Mile Run,38.8445424,-77.0885485,22206
S. Nelson Street at S. Four Mile Run Drive,38.8445424,-77.0885485,22206
S. Oakland Street at 3rd Street S.,38.8674188,-77.0990984,22204
S. Old Glebe Road at 2nd Street S.,38.8687012,-77.0969188,22204
S. Orme Street at Columbia Pike,38.8664388,-77.07196689999999,22204
S. Park Drive at S. Columbus Street,38.8557547,-77.11203,22204
S. Pershing Drive at 1st Street S.,38.8665712,-77.1107253,22204
S. Queen Street at Columbia Pike,38.8658946,-77.0740022,22204
S. Quincy Street at 12th Street S.,38.8578729,-77.0982296,22204
S. Quincy Street at 13th Street S.,38.857098,-77.0978849,22204
S. Quincy Street at 31st Street S.,38.8390177,-77.0878573,22206
S. Quincy Street at Columbia Pike,38.8595371,-77.0986946,22204
S. Randolph Street at 31st Street S.,38.8390177,-77.0878573,22206
S. Randolph Street at Campbell Avenue,38.8408621,-77.0887367,22206
S. Randolph Street at Columbia Pike,38.8591036,-77.10017839999999,22204
S. Randolph Street at S. Quincy Street,38.8390177,-77.0878573,22206
S. Rolfe Street at 9th Street S.,38.8663539,-77.07610679999999,22204
S. Rotary Road at S. Eads Street,38.86745519999999,-77.053809,22202
S. Scott Street at Columbia Pike,38.8650925,-77.0771561,22204
S. Shirlington Road and Campbell Avenue,38.8409057,-77.0858906,22206
S. Stafford Street at 35th Street S.,38.8309998,-77.0865184,22206
S. Taylor Street at 16th Street S.,38.8530848,-77.1009493,22204
S. Taylor Street at 8th Street S.,38.8613485,-77.1051947,22204
S. Uhle Street at S. Wise Street,38.87191490000001,-77.0835839,22204
S. Utah Street at 32nd Road S.,38.8360685,-77.08843519999999,22206
S. Utah Street at 34th Street S.,38.8338144,-77.0885886,22206
S. Veitch Street at 9th Street S.,38.8651769,-77.0814534,22204
S. Wakefield Street at 6th Street S.,38.86253749999999,-77.1089973,22204
S. Wakefield Street at 8th Street S.,38.86049860000001,-77.1079776,22204
S. Walter Reed and S. Oakland Street,38.8511069,-77.0918804,22204
S. Walter Reed Drive and Columbia Pike,38.862559,-77.0870545,22204
S. Walter Reed Drive at 11th Street S.,38.8614496,-77.0869022,22204
S. Walter Reed Drive at 9th Road S.,38.86318600000001,-77.0870712,22204
S. Walter Reed Drive at Columbia Pike,38.862559,-77.0870545,22204
S. Walter Reed Drive at King Street,38.8417699,-77.1075772,22302
S. Walter Reed Drive at S. Arlington Mill Drive,38.8456369,-77.0966012,22206
S. Walter Reed Drive at S. Courthouse Road,38.87267240000001,-77.082003,22204
S. Walter Reed Drive at S. Four Mile Run Drive,38.8469528,-77.09528639999999,22206
S. Walter Reed Drive at S. Glebe Road,38.8549707,-77.0884154,22204
S. Walter Reed Drive at S. King Street,38.8417699,-77.1075772,22302
S. Walter Reed Drive at S. Monroe Street,38.85263550000001,-77.0906499,22204
S. Walter Reed Drive at S. Pollard Street,38.8497864,-77.09310339999999,22204
S. Wayne Street at 12th Street S.,38.86247789999999,-77.0814219,22204
S. Wayne Street at Columbia Pike,38.8637963,-77.0822095,22204
S. Woodrow Street at 31st Street S.,38.8375425,-77.0949801,22206
S.B. I-395 at S. King Street,38.8537155,-77.0740815,22202
SB I-395 at Boundary Channel Drive,38.8537155,-77.0740815,22202
SB I395 at Glebe Road,38.8537155,-77.0740815,22202
SB I-395 at Glebe Road,38.8537155,-77.0740815,22202
SB I-395 at King Street,38.8350834,-77.0983959,22206
SB I-395 at Quaker Lane,38.8537155,-77.0740815,22202
SB I-395 at S. Glebe Road,38.849696,-77.082249,22206
SB I-395 at Washington Boulevard,38.8537155,-77.0740815,22202
Series),38.8799697,-77.1067698,22203
Shirlington Circle at Campbell Avenue,38.8409057,-77.0858906,22206
Shirlington Road at 24th Road S.,38.847791,-77.0839469,22206
Shirlington Road at 24th Street S.,38.8485789,-77.0840496,22206
Shirlington Road at 25th Street S,38.8473206,-77.0838709,22206
